Drift
RAM Structural System
17.03.00.285
DataBase: 21
Building Code: IBC
Steel Code: IBC
06/17/22 17:44:05
CRITERIA:
Rigid End Zones:       Ignore Effects
Member Force Output:   At Face of Joint
P-Delta:,Yes,Scale Factor (DL):,1.20,Scale Factor (LL):,1.60
,,Scale Factor (Roof):,0.50,Scale Factor (Snow):,1.00
Ground Level:,Base
LOAD CASE DEFINITIONS:
D    ,DeadLoad       ,RAMUSER            
Lp   ,PosLiveLoad    ,RAMUSER            
Ln   ,NegLiveLoad    ,RAMUSER            
Rfp  ,PosRoofLiveLoad,RAMUSER            
Rfn  ,NegRoofLiveLoad,RAMUSER            
E1   ,EQ             ,EQ_ASCE716_X_+E_F  
E2   ,EQ             ,EQ_ASCE716_X_-E_F  
E3   ,EQ             ,EQ_ASCE716_Y_+E_F  
E4   ,EQ             ,EQ_ASCE716_Y_-E_F  
W1   ,WIND           ,Wind_ASCE716_1_X   
W2   ,WIND           ,Wind_ASCE716_1_Y   
W3   ,WIND           ,Wind_ASCE716_2_X+E 
W4   ,WIND           ,Wind_ASCE716_2_X-E 
W5   ,WIND           ,Wind_ASCE716_2_Y+E 
W6   ,WIND           ,Wind_ASCE716_2_Y-E 
W7   ,WIND           ,Wind_ASCE716_3_X+Y 
W8   ,WIND           ,Wind_ASCE716_3_X-Y 
W9   ,WIND           ,Wind_ASCE716_4_X+Y_CW
W10  ,WIND           ,Wind_ASCE716_4_X+Y_CCW
W11  ,WIND           ,Wind_ASCE716_4_X-Y_CW
W12  ,WIND           ,Wind_ASCE716_4_X-Y_CCW
E5   ,EQ_DRIFT       ,EQ_ASCE716_X_+E_Drft
E6   ,EQ_DRIFT       ,EQ_ASCE716_X_-E_Drft
E7   ,EQ_DRIFT       ,EQ_ASCE716_Y_+E_Drft
E8   ,EQ_DRIFT       ,EQ_ASCE716_Y_-E_Drft
W13  ,WIND_DRIFT     ,Wind_ASCE716_1_X   
W14  ,WIND_DRIFT     ,Wind_ASCE716_1_Y   
W15  ,WIND_DRIFT     ,Wind_ASCE716_2_X+E 
W16  ,WIND_DRIFT     ,Wind_ASCE716_2_X-E 
W17  ,WIND_DRIFT     ,Wind_ASCE716_2_Y+E 
W18  ,WIND_DRIFT     ,Wind_ASCE716_2_Y-E 
W19  ,WIND_DRIFT     ,Wind_ASCE716_3_X+Y 
W20  ,WIND_DRIFT     ,Wind_ASCE716_3_X-Y 
W21  ,WIND_DRIFT     ,Wind_ASCE716_4_X+Y_CW
W22  ,WIND_DRIFT     ,Wind_ASCE716_4_X+Y_CCW
W23  ,WIND_DRIFT     ,Wind_ASCE716_4_X-Y_CW
W24  ,WIND_DRIFT     ,Wind_ASCE716_4_X-Y_CCW
ND1  ,NOTIONAL       ,NL_AISC360_DL_X    
ND2  ,NOTIONAL       ,NL_AISC360_DL_Y    
NL1  ,NOTIONAL       ,NL_AISC360_LL_X    
NL2  ,NOTIONAL       ,NL_AISC360_LL_Y    
NR1  ,NOTIONAL       ,NL_AISC360_Rf_X    
NR2  ,NOTIONAL       ,NL_AISC360_Rf_Y    
RESULTS:
 Location  (ft): (180.000, -85.500)
 Story, LdC, Displacement, Story Drift, Drift Ratio
,, X, Y, X, Y, X, Y
, W8,  0.6139, -0.9708,  0.1379, -0.2363,  0.0007,  0.0012
, W9,  0.5498,  0.1183,  0.1159,  0.0679,  0.0006,  0.0003
,W10, -0.1711,  3.8035, -0.0119,  0.7748,  0.0001,  0.0039
,W11,  0.8209, -2.5708,  0.1673, -0.5307,  0.0008,  0.0027
,W12,  0.1000,  1.1145,  0.0395,  0.1762,  0.0002,  0.0009
, E5,  1.3522,  0.5584,  0.2529,  0.0683,  0.0013,  0.0003
, E6,  0.9056,  2.8722,  0.1898,  0.4443,  0.0010,  0.0022
, E7, -0.5351,  3.9425, -0.0715,  0.6859,  0.0004,  0.0035
, E8,  0.0699,  0.8123,  0.0110,  0.1903,  0.0001,  0.0010
,W13,  0.2591,  0.4993,  0.0625,  0.1003,  0.0003,  0.0005
,W14, -0.1118,  1.1070, -0.0214,  0.2478,  0.0001,  0.0013
,W15,  0.2348,  0.1669,  0.0541,  0.0353,  0.0003,  0.0002
,W16,  0.1538,  0.5821,  0.0396,  0.1152,  0.0002,  0.0006
,W17, -0.2668,  1.7653, -0.0489,  0.3671,  0.0002,  0.0019
,W18,  0.0991, -0.1049,  0.0168,  0.0045,  0.0001,  0.0000
,W19,  0.1105,  1.2047,  0.0308,  0.2611,  0.0002,  0.0013
,W20,  0.2781, -0.4557,  0.0629, -0.1106,  0.0003,  0.0006
,W21,  0.2505,  0.0466,  0.0532,  0.0299,  0.0003,  0.0002
,W22, -0.0848,  1.7605, -0.0070,  0.3618,  0.0000,  0.0018
,W23,  0.3762, -1.1988,  0.0773, -0.2489,  0.0004,  0.0013
,W24,  0.0410,  0.5152,  0.0171,  0.0830,  0.0001,  0.0004
,ND1,  0.0653,  0.1024,  0.0091,  0.0119,  0.0000,  0.0001
,ND2, -0.0118,  0.1177, -0.0009,  0.0171,  0.0000,  0.0001
,NL1,  0.0313,  0.0264,  0.0040,  0.0018,  0.0000,  0.0000
,NL2, -0.0044,  0.0471, -0.0004,  0.0069,  0.0000,  0.0000
,NR1,  0.0019,  0.0057,  0.0007,  0.0016,  0.0000,  0.0000
,NR2, -0.0004,  0.0041, -0.0001,  0.0013,  0.0000,  0.0000
, V1, -0.2772,  1.4630,  0.0021,  0.0318,  0.0000,  0.0002
, V2,  0.0798,  1.4329,  0.0081,  0.0443,  0.0000,  0.0002
Level 5        ,  D, -0.0619, -0.0283, -0.0291, -0.0210,  0.0002,  0.0001
, Lp, -0.0739,  0.0085, -0.0344, -0.0041,  0.0002,  0.0000
, Ln,  0.0000, -0.0000,  0.0000, -0.0000,  0.0000,  0.0000
,Rfp, -0.0018, -0.0005, -0.0010, -0.0002,  0.0000,  0.0000
,Rfn,  0.0000, -0.0000,  0.0000, -0.0000,  0.0000,  0.0000
, E1,  1.7519,  0.7914,  0.3788,  0.1888,  0.0023,  0.0011
, E2,  1.1370,  3.8841,  0.2667,  0.8510,  0.0016,  0.0051
, E3, -0.6187,  4.3328, -0.1124,  1.0054,  0.0007,  0.0060
, E4,  0.0785,  0.8270,  0.0147,  0.2549,  0.0001,  0.0015
, W1,  0.4395,  0.8788,  0.1004,  0.2179,  0.0006,  0.0013
, W2, -0.1953,  1.8582, -0.0375,  0.4753,  0.0002,  0.0028
, W3,  0.4068,  0.2707,  0.0896,  0.0776,  0.0005,  0.0005
, W4,  0.2524,  1.0476,  0.0609,  0.2493,  0.0004,  0.0015
, W5, -0.4647,  2.9908, -0.0875,  0.7120,  0.0005,  0.0042
, W6,  0.1717, -0.2035,  0.0312,  0.0009,  0.0002,  0.0000
, W7,  0.1831,  2.0528,  0.0471,  0.5199,  0.0003,  0.0031
, W8,  0.4761, -0.7345,  0.1034, -0.1930,  0.0006,  0.0011
, W9,  0.4339,  0.0504,  0.0906,  0.0588,  0.0005,  0.0004
,W10, -0.1592,  3.0287, -0.0200,  0.7210,  0.0001,  0.0043
,W11,  0.6536, -2.0401,  0.1329, -0.4758,  0.0008,  0.0028
,W12,  0.0605,  0.9383,  0.0223,  0.1863,  0.0001,  0.0011
, E5,  1.0993,  0.4901,  0.2475,  0.1193,  0.0015,  0.0007
, E6,  0.7158,  2.4279,  0.1741,  0.5495,  0.0010,  0.0033
, E7, -0.4636,  3.2566, -0.0867,  0.7704,  0.0005,  0.0046
, E8,  0.0589,  0.6220,  0.0112,  0.1948,  0.0001,  0.0012
,W13,  0.1966,  0.3990,  0.0452,  0.0996,  0.0003,  0.0006
,W14, -0.0904,  0.8592, -0.0175,  0.2204,  0.0001,  0.0013
,W15,  0.1808,  0.1316,  0.0401,  0.0374,  0.0002,  0.0002
,W16,  0.1141,  0.4669,  0.0276,  0.1120,  0.0002,  0.0007
,W17, -0.2179,  1.3982, -0.0412,  0.3337,  0.0002,  0.0020
,W18,  0.0823, -0.1094,  0.0150, -0.0031,  0.0001,  0.0000
,W19,  0.0797,  0.9437,  0.0208,  0.2400,  0.0001,  0.0014
,W20,  0.2152, -0.3451,  0.0470, -0.0906,  0.0003,  0.0005
,W21,  0.1973,  0.0167,  0.0414,  0.0257,  0.0002,  0.0002
,W22, -0.0778,  1.3988, -0.0102,  0.3343,  0.0001,  0.0020
,W23,  0.2990, -0.9499,  0.0610, -0.2222,  0.0004,  0.0013
,W24,  0.0239,  0.4322,  0.0095,  0.0863,  0.0001,  0.0005
,ND1,  0.0562,  0.0905,  0.0099,  0.0172,  0.0001,  0.0001
,ND2, -0.0109,  0.1006, -0.0014,  0.0203,  0.0000,  0.0001
,NL1,  0.0273,  0.0246,  0.0046,  0.0043,  0.0000,  0.0000
,NL2, -0.0040,  0.0403, -0.0005,  0.0082,  0.0000,  0.0000
,NR1,  0.0012,  0.0041,  0.0004,  0.0013,  0.0000,  0.0000
,NR2, -0.0003,  0.0028, -0.0001,  0.0009,  0.0000,  0.0000
, V1, -0.2794,  1.4312,  0.0053,  0.0360,  0.0000,  0.0002
, V2,  0.0717,  1.3887,  0.0117,  0.1255,  0.0001,  0.0007
Level 4        ,  D, -0.0328, -0.0073, -0.0204, -0.0200,  0.0001,  0.0001
, Lp, -0.0394,  0.0126, -0.0248, -0.0070,  0.0001,  0.0000
, Ln,  0.0000, -0.0000,  0.0000, -0.0000,  0.0000,  0.0000
,Rfp, -0.0008, -0.0003, -0.0006, -0.0002,  0.0000,  0.0000
,Rfn,  0.0000, -0.0000,  0.0000, -0.0000,  0.0000,  0.0000
, E1,  1.3731,  0.6026,  0.4420,  0.3066,  0.0026,  0.0018
, E2,  0.8703,  3.0331,  0.2989,  1.1679,  0.0018,  0.0070
, E3, -0.5063,  3.3274, -0.1406,  1.2009,  0.0008,  0.0071
, E4,  0.0638,  0.5721,  0.0216,  0.2247,  0.0001,  0.0013
, W1,  0.3391,  0.6609,  0.1087,  0.2670,  0.0006,  0.0016
, W2, -0.1577,  1.3829, -0.0409,  0.4971,  0.0002,  0.0030
, W3,  0.3172,  0.1931,  0.0987,  0.0949,  0.0006,  0.0006
, W4,  0.1915,  0.7982,  0.0643,  0.3055,  0.0004,  0.0018
, W5, -0.3771,  2.2787, -0.1004,  0.8018,  0.0006,  0.0048
, W6,  0.1405, -0.2044,  0.0390, -0.0562,  0.0002,  0.0003
, W7,  0.1360,  1.5328,  0.0508,  0.5730,  0.0003,  0.0034
, W8,  0.3726, -0.5415,  0.1122, -0.1726,  0.0007,  0.0010
, W9,  0.3433, -0.0085,  0.1033,  0.0290,  0.0006,  0.0002
,W10, -0.1392,  2.3077, -0.0271,  0.8305,  0.0002,  0.0049
,W11,  0.5207, -1.5642,  0.1493, -0.5301,  0.0009,  0.0032
,W12,  0.0382,  0.7520,  0.0190,  0.2713,  0.0001,  0.0016
, E5,  0.8517,  0.3708,  0.2813,  0.1899,  0.0017,  0.0011
, E6,  0.5417,  1.8784,  0.1904,  0.7349,  0.0011,  0.0044
, E7, -0.3769,  2.4862, -0.1066,  0.9077,  0.0006,  0.0054
, E8,  0.0477,  0.4272,  0.0163,  0.1699,  0.0001,  0.0010
,W13,  0.1514,  0.2994,  0.0487,  0.1211,  0.0003,  0.0007
,W14, -0.0729,  0.6388, -0.0190,  0.2299,  0.0001,  0.0014
,W15,  0.1407,  0.0942,  0.0439,  0.0455,  0.0003,  0.0003
,W16,  0.0865,  0.3548,  0.0291,  0.1362,  0.0002,  0.0008
,W17, -0.1766,  1.0645, -0.0471,  0.3750,  0.0003,  0.0022
,W18,  0.0673, -0.1063,  0.0187, -0.0301,  0.0001,  0.0002
,W19,  0.0589,  0.7036,  0.0223,  0.2633,  0.0001,  0.0016
,W20,  0.1682, -0.2545,  0.0507, -0.0816,  0.0003,  0.0005
,W21,  0.1559, -0.0090,  0.0469,  0.0116,  0.0003,  0.0001
,W22, -0.0676,  1.0645, -0.0135,  0.3834,  0.0001,  0.0023
,W23,  0.2380, -0.7277,  0.0683, -0.2471,  0.0004,  0.0015
,W24,  0.0144,  0.3459,  0.0078,  0.1247,  0.0000,  0.0007
,ND1,  0.0462,  0.0733,  0.0128,  0.0275,  0.0001,  0.0002
,ND2, -0.0095,  0.0803, -0.0020,  0.0255,  0.0000,  0.0002
,NL1,  0.0226,  0.0203,  0.0062,  0.0081,  0.0000,  0.0000
,NL2, -0.0035,  0.0320, -0.0007,  0.0103,  0.0000,  0.0001
,NR1,  0.0008,  0.0028,  0.0003,  0.0012,  0.0000,  0.0000
,NR2, -0.0002,  0.0019, -0.0001,  0.0008,  0.0000,  0.0000
, V1, -0.2847,  1.3952, -0.0024,  0.1543,  0.0000,  0.0009
, V2,  0.0600,  1.2632,  0.0265,  0.4658,  0.0002,  0.0028
Level 3        ,  D, -0.0124,  0.0127, -0.0110, -0.0089,  0.0001,  0.0001
, Lp, -0.0146,  0.0197, -0.0135, -0.0014,  0.0001,  0.0000
, Ln,  0.0000, -0.0000,  0.0000, -0.0000,  0.0000,  0.0000
,Rfp, -0.0002, -0.0001, -0.0003, -0.0001,  0.0000,  0.0000
,Rfn,  0.0000, -0.0000,  0.0000, -0.0000,  0.0000,  0.0000
, E1,  0.9310,  0.2959,  0.4548,  0.3842,  0.0027,  0.0023
, E2,  0.5713,  1.8652,  0.2974,  1.3479,  0.0018,  0.0080
, E3, -0.3657,  2.1265, -0.1483,  1.2396,  0.0009,  0.0074
, E4,  0.0422,  0.3474,  0.0301,  0.1471,  0.0002,  0.0009
, W1,  0.2304,  0.3939,  0.1122,  0.3064,  0.0007,  0.0018
, W2, -0.1168,  0.8859, -0.0411,  0.4862,  0.0002,  0.0029
, W3,  0.2185,  0.0982,  0.1036,  0.1103,  0.0006,  0.0007
, W4,  0.1271,  0.4927,  0.0647,  0.3493,  0.0004,  0.0021
, W5, -0.2767,  1.4770, -0.1100,  0.8531,  0.0007,  0.0051
, W6,  0.1015, -0.1482,  0.0484, -0.1239,  0.0003,  0.0007
, W7,  0.0852,  0.9598,  0.0533,  0.5945,  0.0003,  0.0035
, W8,  0.2604, -0.3690,  0.1149, -0.1348,  0.0007,  0.0008
, W9,  0.2400, -0.0375,  0.1140, -0.0102,  0.0007,  0.0001
,W10, -0.1122,  1.4772, -0.0340,  0.9019,  0.0002,  0.0054
,W11,  0.3714, -1.0341,  0.1602, -0.5571,  0.0010,  0.0033
,W12,  0.0192,  0.4806,  0.0122,  0.3549,  0.0001,  0.0021
, E5,  0.5705,  0.1809,  0.2820,  0.2340,  0.0017,  0.0014
, E6,  0.3512,  1.1435,  0.1849,  0.8292,  0.0011,  0.0049
, E7, -0.2703,  1.5784, -0.1105,  0.9243,  0.0007,  0.0055
, E8,  0.0314,  0.2573,  0.0224,  0.1098,  0.0001,  0.0007
,W13,  0.1027,  0.1783,  0.0501,  0.1384,  0.0003,  0.0008
,W14, -0.0539,  0.4088, -0.0190,  0.2245,  0.0001,  0.0013
,W15,  0.0968,  0.0487,  0.0459,  0.0524,  0.0003,  0.0003
,W16,  0.0573,  0.2187,  0.0292,  0.1552,  0.0002,  0.0009
,W17, -0.1295,  0.6894, -0.0516,  0.3987,  0.0003,  0.0024
,W18,  0.0486, -0.0762,  0.0231, -0.0619,  0.0001,  0.0004
,W19,  0.0366,  0.4403,  0.0233,  0.2722,  0.0001,  0.0016
,W20,  0.1175, -0.1729,  0.0518, -0.0646,  0.0003,  0.0004
,W21,  0.1090, -0.0206,  0.0518, -0.0071,  0.0003,  0.0000
,W22, -0.0541,  0.6811, -0.0168,  0.4154,  0.0001,  0.0025
,W23,  0.1697, -0.4805,  0.0731, -0.2597,  0.0004,  0.0015
,W24,  0.0066,  0.2212,  0.0046,  0.1628,  0.0000,  0.0010
,ND1,  0.0334,  0.0458,  0.0152,  0.0366,  0.0001,  0.0002
,ND2, -0.0076,  0.0548, -0.0024,  0.0286,  0.0000,  0.0002
,NL1,  0.0164,  0.0122,  0.0074,  0.0114,  0.0000,  0.0001
,NL2, -0.0027,  0.0217, -0.0009,  0.0114,  0.0000,  0.0001
,NR1,  0.0005,  0.0016,  0.0003,  0.0012,  0.0000,  0.0000
,NR2, -0.0001,  0.0011, -0.0001,  0.0006,  0.0000,  0.0000
, V1, -0.2822,  1.2409, -0.1202,  0.7203,  0.0007,  0.0043
, V2,  0.0335,  0.7974,  0.0245,  0.5419,  0.0001,  0.0032
Level 2        ,  D, -0.0013,  0.0216, -0.0013,  0.0216,  0.0000,  0.0001
, Lp, -0.0011,  0.0211, -0.0011,  0.0211,  0.0000,  0.0001
, Ln, -0.0000,  0.0000, -0.0000,  0.0000,  0.0000,  0.0000
,Rfp,  0.0000, -0.0000,  0.0000, -0.0000,  0.0000,  0.0000
,Rfn, -0.0000,  0.0000, -0.0000,  0.0000,  0.0000,  0.0000
, E1,  0.4762, -0.0883,  0.4762, -0.0883,  0.0025,  0.0005
, E2,  0.2739,  0.5173,  0.2739,  0.5173,  0.0014,  0.0027
, E3, -0.2174,  0.8869, -0.2174,  0.8869,  0.0011,  0.0046
, E4,  0.0121,  0.2003,  0.0121,  0.2003,  0.0001,  0.0010
, W1,  0.1183,  0.0875,  0.1183,  0.0875,  0.0006,  0.0005
, W2, -0.0757,  0.3997, -0.0757,  0.3997,  0.0004,  0.0021
, W3,  0.1149, -0.0121,  0.1149, -0.0121,  0.0006,  0.0001
, W4,  0.0625,  0.1434,  0.0625,  0.1434,  0.0003,  0.0007
, W5, -0.1667,  0.6238, -0.1667,  0.6238,  0.0009,  0.0032
, W6,  0.0531, -0.0243,  0.0531, -0.0243,  0.0003,  0.0001
, W7,  0.0319,  0.3654,  0.0319,  0.3654,  0.0002,  0.0019
, W8,  0.1455, -0.2341,  0.1455, -0.2341,  0.0008,  0.0012
, W9,  0.1260, -0.0273,  0.1260, -0.0273,  0.0007,  0.0001
,W10, -0.0782,  0.5754, -0.0782,  0.5754,  0.0004,  0.0030
,W11,  0.2112, -0.4770,  0.2112, -0.4770,  0.0011,  0.0025
,W12,  0.0070,  0.1258,  0.0070,  0.1258,  0.0000,  0.0007
, E5,  0.2885, -0.0530,  0.2885, -0.0530,  0.0015,  0.0003
, E6,  0.1663,  0.3144,  0.1663,  0.3144,  0.0009,  0.0016
, E7, -0.1599,  0.6542, -0.1599,  0.6542,  0.0008,  0.0034
, E8,  0.0090,  0.1475,  0.0090,  0.1475,  0.0000,  0.0008
,W13,  0.0526,  0.0399,  0.0526,  0.0399,  0.0003,  0.0002
,W14, -0.0349,  0.1843, -0.0349,  0.1843,  0.0002,  0.0010
,W15,  0.0508, -0.0037,  0.0508, -0.0037,  0.0003,  0.0000
,W16,  0.0281,  0.0635,  0.0281,  0.0635,  0.0001,  0.0003
,W17, -0.0779,  0.2908, -0.0779,  0.2908,  0.0004,  0.0015
,W18,  0.0255, -0.0143,  0.0255, -0.0143,  0.0001,  0.0001
,W19,  0.0133,  0.1681,  0.0133,  0.1681,  0.0001,  0.0009
,W20,  0.0657, -0.1083,  0.0657, -0.1083,  0.0003,  0.0006
,W21,  0.0573, -0.0136,  0.0573, -0.0136,  0.0003,  0.0001
,W22, -0.0374,  0.2657, -0.0374,  0.2657,  0.0002,  0.0014
,W23,  0.0966, -0.2209,  0.0966, -0.2209,  0.0005,  0.0012
,W24,  0.0020,  0.0584,  0.0020,  0.0584,  0.0000,  0.0003
,ND1,  0.0183,  0.0092,  0.0183,  0.0092,  0.0001,  0.0000
,ND2, -0.0052,  0.0262, -0.0052,  0.0262,  0.0000,  0.0001
,NL1,  0.0090,  0.0008,  0.0090,  0.0008,  0.0000,  0.0000
,NL2, -0.0019,  0.0104, -0.0019,  0.0104,  0.0000,  0.0001
,NR1,  0.0002,  0.0004,  0.0002,  0.0004,  0.0000,  0.0000
,NR2, -0.0001,  0.0005, -0.0001,  0.0005,  0.0000,  0.0000
, V1, -0.1621,  0.5206, -0.1621,  0.5206,  0.0008,  0.0027
, V2,  0.0090,  0.2555,  0.0090,  0.2555,  0.0000,  0.0013
TORSIONAL IRREGULARITY DATA:
X-Axis:
 Story,  LdC,  Drift,  Coord,  Drift,  Coord,  Max/Min,  Max/Ave
, , in, ft, in, ft,,
Head House Roof, -, 0.0000, (0.00 0.00), 0.0000, (0.00 0.00), 99.999, 99.999
Roof, E2, 0.8493, (180.00 -85.50), 0.2830, (0.00 0.00), 3.001, 1.500
Level 5, E2, 0.9816, (180.00 -85.50), 0.2667, (0.00 0.00), 3.680, 1.573
Level 4, E2, 1.2849, (180.00 -85.50), 0.2989, (0.00 0.00), 4.298, 1.623
Level 3, E2, 1.4411, (180.00 -85.50), 0.2974, (0.00 0.00), 4.845, 1.658
Level 2, E2, 0.6945, (180.00 -85.50), 0.2739, (0.00 0.00), 2.536, 1.434
Y-Axis:
 Story,  LdC,  Drift,  Coord,  Drift,  Coord,  Max/Min,  Max/Ave
, , in, ft, in, ft,,
Head House Roof, -, 0.0000, (0.00 0.00), 0.0000, (0.00 0.00), 99.999, 99.999
Roof, E3, 0.8842, (180.00 -85.50), -0.1046, (0.00 -77.00), 99.999, 2.268
Level 5, E3, 1.0054, (180.00 -85.50), -0.1727, (0.00 -77.00), 99.999, 2.415
Level 4, E3, 1.2009, (180.00 -85.50), -0.3158, (0.00 -77.00), 99.999, 2.713
Level 3, E3, 1.2396, (180.00 -85.50), -0.4497, (0.00 -77.00), 99.999, 3.139
Level 2, E3, 0.8869, (180.00 -85.50), -0.2399, (0.00 -77.00), 99.999, 2.742
